title	count
碧蓝航线:双联152mm主炮	14
倒数到零	14
七色交响曲	14
饿魔烧酒	14
三谷绫子	14
这可笑而美丽的世界、为我而存在	14
第二型橄榄石	14
攻壳机动队 GHOST IN THE SHELL	14
N姬	14
Unwelcome School	14
日本解放阵线	14
DYE	14
比尔吉沃特	14
秃驴，竟敢跟贫道抢师太	14
数秘术	14
伊山达也	14
黎塞留	14
飞天说	14
幻想乡Holoism	14
体育坐	14
Pleasure Forever	14
喵有卵用	14
JOKER王牌	14
战双帕弥什:21号·XXI	14
库琳·碧吾	14
德拉敏	14
捕食植物 青锁龙森蚺	14
雀龙门	14
微笑科技	14
山田康雄	14
很了不起的大象先生吧	14
时间飞船	14
大江户Julia-Night	14
植物大战僵尸2:始祖坚果墙	14
奥玛	14
佐贺沙织	14
STAR BEAT!~星之鼓动~(单曲)	14
光之歌	14
流星P	14
小琴琴	14
闪乱神乐:未来	14
朱雀院红叶	14
钢铁华尔兹:虎式E型	14
克雷格	14
闪耀幻想曲:兰普(日之炼金术师)	14
坦克世界闪击战:WZ-113	14
大草麻菜实	14
月幕Galgame	14
月岛花子	14
KABANERI OF THE IRON FORTRESS	14
我是一个没有感情的杀手	14
藤吉晴美	14
【绿坝娘2周年】冰冰陪你滚床单还有什么不满意！	14
Mabel	14
常见明美	14
MochiPro	14
御城计划:乌城	14
保镖事务所	14
薛定谔	14
植物大战僵尸:玉米投手娘	14
风间明	14
上井草风香	14
佛系杠精	14
古立特骑士	14
闪刀机-黑寡妇抓锚	14
LoveLive!学园偶像祭ALL STARS/霞的七夕愿望	14
汤敏	14
在你眼中的我	14
鹿娘	14
聪明曲奇	14
Shinjuku Boys	14
Dreaming Star(V17)	14
Anitama	14
铃风莉姿	14
碧蓝航线:三联装102mm副炮	14
雅俗共赏	14
星空防卫队	14
恋爱勇者	14
亚托米娜	14
三宫三叶	14
梅库雷特	14
吃土少女	14
卧槽	14
绿无	14
立花梦子	14
米勒娃·麦格	14
隆隆岩	14
Microsoft Virtualization娘	14
结城菜菜美	14
眺星瞳	14
宇文天	14
Night Raid	14
兽娘动物园:长尾毛丝鼠	14
三国杀:关平	14
时久琉	14
宇喜多茜	14
Sing & Smile!!(单曲)	14
艾芙奈恩	14
闪乱神乐:夕雾	14
闪耀幻想曲:高山春香(火之牧师)	14
发目明	14
作业姬	14
深红的激情	14
谁说没有反派千金路线？	14
梅瑟·恩达斯特	14
J铃木	14
愿望化作光	14
不要流泪	14
三国志百花缭乱	14
昼歌里	14
同人志	14
绝对防卫利维坦	14
悔婚	14
POP-TALK	14
柯蒂斯·斯崔克	14
长沙	14
Bull's Eye	14
社会摇	14
我和希相处的一天	14
乌蒂玛	14
圣诞老人	14
夏洛特(UNLIGHT)	14
梦见	14
舰队Collection:驱逐古鬼	14
相剑大邪-七星龙渊	14
娜吉德	14
吉姆娘	14
烟(秘密)	14
须乡伸之	14
洗衣机(家具)	14
亿果实	14
孤独症	14
咪诺	14
曾我部英理	14
攻壳机动队 STAND ALONE COMPLEX	14
掌中开拓村的异世界建国记~与增加的新娘们一起度过悠闲无人岛生活~	14
玛露露库的日常	14
上班族的恋爱情事	14
Without U(专辑)	14
克拉拉·里尔	14
古式由加利	14
Candla	14
玛雅(轨迹系列)	14
茶发女生	14
艾迪亚·维斯康蒂	14
绿坝娘（和谐大色狼）	14
Dream Land!Dream World!(单曲)	14
阳菜	14
九头P	14
麋(花之祭P)	14
尾根峰宁宁	14
第三次泰伯利亚战争	14
坦克世界闪击战:AMX 40	14
灰烬战线:克伦威尔	14
Sweet Devil	14
萤川	14
岁月流年	14
你tm感动了我	14
LUNARiA -Virtualized Moonchild-	14
火炎	14
特别第一!!	14
刀剑乱舞/回想/特命调查·天保江户回想71-80	14
我的存在	14
Remember	14
古明地觉的情操教育	14
牧羊人之心:宝石迷迷可	14
HOLOSTARS 1st ACT「JOURNEY to FIND STARS!!」	14
夏亚专用勇士姬	14
XeKr	14
小龙斯派罗系列	14
月居朝日	14
圣殿级崩坏兽	14
桃山いおん	14
东京放课后召唤师:哲哉	14
明日方舟:琳琅诗怀雅	14
武田晴海	14
Petrichor Road	14
LoveLive!学园偶像祭/环绕在耀眼雪景之中	14
幻书启世录:蓦然	14
御厨阳葵	14
好平如潮	14
猫虚Sonn	14
KISS OF DEATH	14
田坂秀树	14
零式子(EW)	14
岛麒麟	14
镰仓志保	14
口琴	14
长谷川敦央	14
矢作·佐仓的能占用一点时间吗	14
LoveLive!学园偶像祭ALL STARS/宇宙第一新娘	14
莉克·大魔女	14
头一次看到把oo说得这么清新脱俗	14
鸣海庄吉	14
逆输出	14
卖萌社看板娘	14
胜于蓝的群青	14
Lull 于是我们	14
稻村优奈	14
钢铁少女/限定活动攻略	14
周刊VOCAL Character & UTAU排行榜714·656	14
碧蓝航线/指挥官勋章装扮	14
御城计划:伊丹城	14
英雄传说 闪之轨迹IV	14
文月学园高等部	14
地下城与勇士:格斗家(男)/柔道家	14
电子秤	14
料理次元:白糖糕	14
文字衫	14
孙美天	14
摘星之歌	14
沙僧(唐山葬)	14
RESISTER	14
罗非鱼	14
天使之翼。	14
Shortcake	14
小绿拳	14
赤崎心	14
周刊VOCAL Character & UTAU排行榜713·655	14
王者荣耀:司马懿	14
明坂芹菜	14
灰烬战线:Ju87G 斯图卡	14
Speder2	14
闪耀幻想曲:琪拉拉(漫画版的日之牧师)	14
吉尔瓦斯	14
蝶舞者	14
塔普莉丝Sugar Step	14
美少女花骑士:鹤望兰	14
莉娜(超级跑跑)	14
相泽荣子	14
霹雳靖玄录	14
浅井义之	14
如果明天有你在就好了。	14
遥远时空(初代)	14
白兽	14
赵满延	14
火焰之纹章 风花雪月/纹章	14
娜依蜜玖	14
天法院绫音	14
黑帝斯(游戏)	14
Arie	14
凌晞	14
大胃王比赛	14
情绪化	14
我年纪轻轻工资就达到了三千二一个月	14
苍蓝革命之女武神	14
Message(逆转裁判)	14
金属人	14
268工程(战争雷霆)	14
兵藤雫	14
雷蛰	14
SEQUEL colony	14
椿(废墟图书馆)	14
少女前线:侦察者	14
末影螨娘	14
Poppin'Dream!	14
后藤圭二	14
我们生活在南京	14
一寸法师	14
海滩科学家索菲	14
柚子美夏	14
文豪与炼金术师:里见弴	14
伊织(废墟图书馆)	14
周刊VOCALOID & UTAU排行榜445·387	14
呪音Kiku	14
加贺	14
爱丽克丝	14
亚内武文	14
环右金	14
Silent Screamer	14
Wings of Courage -越过天空-	14
花与卖火柴的小女孩	14
三吉爱花	14
炎阵	14
芭丝特	14
难得得到外挂转生异世界，那么就随心所欲地活着吧	14
幻想文艺复兴	14
Satsukugi	14
周刊VOCALOID & UTAU排行榜448·390	14
吉河美希	14
Fw 190战斗姬	14
灰烬战线:B-10	14
心灵终结仪	14
御城计划:清洲城	14
SEQUEL awake	14
公寓管理员	14
菈楠	14
库雷因	14
金银兄弟	14
榊凉子	14
Mr.Schadenfreude	14
相马七绪	14
MADAO	14
海恩	14
骑乘之王	14
地下城与勇士:魔法师(男)/逐风者	14
显示器娘	14
半盏	14
二十九分之一的幼稚犯	14
超级机器人大战T	14
战车级崩坏兽	14
Ahnenerbe	14
We'll get the next dream!!!	14
魂斗罗系列	14
360行动纲领	14
Ooh..light ! !	14
兽娘动物园:大熊猫	14
爱(DECO*27)	14
05议会	14
米莉亚·布兰可	14
Another Heaven	14
樱花裁决	14
暮色森林娘	14
绫弥一条	14
幻影旅团	14
梼杌	14
雾香·楼兰	14
有栖川帝统	14
铁臂阿童木	14
吉蒙里	14
4 SEASONS	14
当上了异世界最强魔王的十个孩子们的妈妈。	14
安善业	14
My Treasure	14
碧棺左马刻	14
阴阳师手游:日和坊	14
古川知宏	14
安全屋	14
神宫寺寂雷	14
人格面具/列表:T	14
肥志	14
伊弉冉一二三	14
宫越华	14
新山聪美	14
洁莉安·斯凯	14
少女前线:SIG-556	14
摸索部部歌	14
黑桃Q(百万LIVE)	14
洛天依新曲排行榜51	14
Just Follow Stars	14
伏见香音	14
格赫罗丝	14
精灵与萤火意志	14
Castle Town	14
A La Carte FREEDOM	14
饺子	14
柳原麻仑	14
Silver	14
迪菲亚兄弟会	14
热带夏季	14
呐呐Please	14
阿尔拉尔	14
苍穹战线:Su-25	14
美少女花骑士:四翅月见草(复活节)	14
火龙的伊格尼斯	14
绝对能力者	14
MOTTO-ZUTTO be with you	14
苍穹战线:F-14 雄猫	14
三隅伦	14
周刊VOCALOID中文排行榜385	14
萌袖	14
第一口就喝到了猪猪欸	14
反原罪新编第四小队/第二话 游戏状态	14
-Zero	14
随一	14
化装舞会	14
单相思(Aimer)	14
都是夏美子的错	14
王蓬絮	14
君莎小姐	14
乙名史悦子	14
布丁头总理	14
PRINCIPAL -Fancy You-	14
莲	14
灰烬战线/2019大型活动:噩梦直角前哨战	14
罗百江	14
哈利·波特系列/魔法咒语大全	14
将四方形的世界踏成相遇的圆	14
牧羊人之心:野林之歌·木野子	14
帕朵菲莉丝/空梦·掠集之兽	14
茶杯头(角色)	14
守望先锋联赛/达拉斯燃料队	14
晚风的旋律	14
舰队Collection:彗星二二型(六三四空/熟练)	14
欧格玛	14
田布施阳菜	14
狂热之舞	14
刃野干夫	14
仓田唯	14
跳跃(东京 7th Sisters)	14
在雪的尽头呼唤你的名字	14
西尾锦	14
毛不易	14
文豪野犬:谷崎润一郎	14
蛇岐八家	14
异界型 海老名	14
樱丘女子高等学校校歌	14
纳凉型妮妙	14
抗抑郁药娘	14
黑泽莉乃	14
八幡海铃	14
利剑姬	14
Fly Me to the Star(单曲)	14
乙姬	14
目瞪口呆	14
巫师(泰拉瑞亚)	14
回忆里	14
稻荷翔太	14
杨陵	14
跳舞! VR DANCE!	14
GO!GO!575	14
赤井务武	14
劳·鲁·克鲁泽	14
史蒂文·阿姆斯特朗	14
柯奇	14
石头剪刀布大游行	14
相川实优羽	14
Secret of my heart(仓木麻衣)	14
反恐精英系列/彩蛋	14
绘羽模样	14
美少女花骑士:鸢尾花	14
中国高速铁路	14
腐化之地	14
克莱茵(崩坏系列)	14
战刻夜血	14
维京战机	14
火葬曲	14
服部静华	14
扎克	14
橘瑠衣	14
冻夏	14
KU-RU-KU-RU Cruller!(单曲)	14
火凤燎原	14
闪耀幻想曲:萌田薰子(风之牧师)	14
桑迪(轨迹系列)	14
西岛阳一	14
熊猫人(魔兽世界)	14
铃木美咲	14
远方	14
克蕾雅·波杨西亚	14
声	14
Bilibili Macro Link 2020	14
拉链天依	14
嫦娥(东方Project)	14
小鸟游梢	14
丽莎·艾薇·杜·安克	14
OMEGA Quintet	14
舰队Collection/期间限定海域/进击！第二次作战“南方作战”/E4	14
Love(supercell)	14
Felix Munch	14
新妻日和	14
洛天依带你铁道唱歌-内城环线(2号线)篇	14
古巨基	14
狼人(魔兽世界)	14
藤真美咲	14
梦见果冻	14
荒波杏	14
我对孤独一无所知	14
樱木桥理兔	14
春日影	14
和梦想飞翔	14
尚萌娘	14
西宏子	14
不可思议的病历	14
规则类怪谈	14
【静止系MAD】绿坝娘的信仰	14
李程远	14
娜塔莎·希奥拉/午夜苦艾	14
Pursue-live	14
碧蓝航线:试作型三联装152mm高平两用炮Mk17	14
第二次美国内战	14
樱掌心	14
有马贵将	14
变形金刚：亲吻战士	14
Healthy End	14
罗茜	14
植物大战僵尸2:牧鸡僵尸	14
英俊战士姬	14
P	14
琥珀(DARKER THAN BLACK)	14
小约翰可汗娘	14
转校生美少女竟是我曾经认为是男孩子的青梅竹马	14
秦文静	14
赤莉	14
LoveLive!Superstar!!/应援	14
【日和改】互联网末日	14
贝莉尔	14
美少女花骑士:鸭跖草	14
幻夜九角星	14
珠树里奈	14
闪耀幻想曲:姜(日之剑士)	14
日本2021年春季动画主题曲	14
Joy with You	14
王者荣耀:孙策	14
人外教室的讨厌人类的教师	14
场景武器	14
黑礁	14
烟酒店的学徒	14
Gold(RWBY)	14
美咲抚子	14
优优(配音演员)	14
妮恩坦女神	14
GANG STAR	14
星娅	14
Uchino Maiko	14
师父(身份)	14
车厘子	14
赫克托耳(Fate)	14
朱与碧的Rampage	14
珊多拉	14
龟霸子	14
LoveLive!莲之空女学院学园偶像俱乐部 OPENING LIVE EVENT～Bloom the Dream～	14
Love Song	14
御城计划:千体城	14
松尾芭蕉(搞笑漫画日和)	14
苍穹战线/机娘开发	14
杰森娘	14
退学	14
米·罗德里克	14
曼恩	14
编泽麻友	14
牧羊人之心:沼江夜鸣·鵺	14
汪汪嗷呜	14
MANNEQUIN	14
低音提琴	14
遮影环的誓言	14
周刊VOCALOID & UTAU排行榜511·453	14
PERSONA(尾丸波尔卡)	14
Xylophone	14
加尔福特	14
你看看你	14
Wonder Caravan!	14
白泽(街角魔族)	14
千年战争Aigis/紧急任务/私掠船長と魔の海域	14
牧羊人之心:阳葵	14
Infinity Heaven	14
牧羊人之心:海藻杜吉芽	14
周刊VOCALOID & UTAU排行榜523·465	14
Cubic cafe	14
周刊VOCAL Character & UTAU排行榜668·610	14
梅儿(坎公骑冠剑)	14
ROCKS	14
周刊VOCALOID & UTAU排行榜283·225	14
楚汉战争	14
琉璃子	14
Mantra Hujan	14
若当来世	14
三国杀:牛金	14
超级星星炮	14
疾电阿坤	14
飞鸟美琴	14
PLANET NOVA	14
周刊Synthesizer V新曲榜·排行榜5	14
泷川诺亚	14
椋笙栗	14
伊藤雅	14
式神操控	14
黑瞳(漫画)	14
奏仓羽	14
奶油泡芙娘	14
Medical Dream Format	14
Hit the Bullseye	14
木之本樱(永远的7日之都)	14
不知火幻庵	14
巫女姬普普露	14
复活男	14
铃木结爱	14
长发公主(n-buna)	14
刚刚o了一下	14
圣斗士星矢/银河擂台篇登场角色	14
周刊VOCALOID & UTAU排行榜274·216	14
君士坦丁(Fate)	14
满月美夜子	14
Astronauts	14
Oo之后再无xx	14
周刊VOCALOID & UTAU排行榜317·259	14
MissEvan娘	14
博卞	14
周刊VOCALOID & UTAU排行榜318·260	14
早季	14
哆啦A梦 大雄的大魔境	14
COD娘化:阿拉萨德	14
大神和臣	14
宇智波美琴	14
波妮(宝可梦)	14
这是我的生存之道	14
结城若叶	14
爱迪特	14
周刊VOCALOID & UTAU排行榜322·264	14
多好大美	14
Ouroboros	14
周刊VOCALOID & UTAU排行榜324·266	14
待续	14
Wonderland-go-round	14
佐田杏里	14
世界由我们说了算	14
法令青史	14
周刊VOCALOID & UTAU排行榜326·268	14
周刊VOCALOID & UTAU排行榜327·269	14
白首黄泉	14
圣夜	14
大连海洋大学娘	14
死灵魔法师阿妮艾丝	14
坦克世界闪击战/研发线外战车	14
牧羊人之心:真护·天茧	14
你好中国	14
雅克·德·莫莱(Fate/Grand Order)	14
某日常的茵蒂克丝	14
斯普拉遁系列	14
周刊VOCALOID & UTAU排行榜286·228	14
君艺心	14
虹野美晴	14
Parade(歌舞伎町夏洛克)	14
苍蓝钢铁的琶音:妙高	14
心声予你	14
周刊VOCALOID & UTAU排行榜293·235	14
周刊VOCALOID & UTAU排行榜294·236	14
周刊VOCALOID & UTAU排行榜295·237	14
皇帝(斩赤红之瞳)	14
周刊VOCALOID & UTAU排行榜296·238	14
鹭森灼	14
奇伊·库利姆索恩	14
周刊VOCALOID & UTAU排行榜297·239	14
Cinderella(歌曲)	14
周刊VOCALOID & UTAU排行榜298·240	14
艾尔平方	14
Checkmate Knights	14
装甲少女:高加索	14
Resting Power	14
铃木桃子	14
12306娘	14
MAIKA	14
ODD FUTURE	14
月岛秀九郎	14
Aqours CLUB CD SET 2018	14
Q版三国	14
Ideolo	14
菊池屋花乃子	14
西冯·菲尔查德	14
POPPY PAPPY DAY	14
Synthesizer V新曲榜·排行榜Beta-3	14
MejiroKe	14
夏莉欧·杜诺尔	14
年榜VOCALOID中文曲2021	14
猫冢响	14
绝交阶梯之谣	14
言峰璃正	14
食物语手游:符离集烧鸡	14
菊池茜(山田君与7人魔女)	14
琪莉西亚·班德尔顿	14
冢本八云	14
未完成time limiter	14
秦时明月:云中君	14
气球	14
侧脸(regulus)	14
Shiromanta	14
仓野绘麻	14
岳天子亭	14
我给你一次重新组织语言的机会	14
变形金刚：赛博坦陨落	14
轻飘飘Slowly	14
奇奇怪怪	14
纱夏	14
山下宏幸	14
明日方舟:郁金香	14
Secret Class	14
萌王EX:乾隆	14
Miwabesakura	14
车娘Collection	14
涅音梦	14
人力资源机器	14
Lucky Comes True!	14
御姐控	14
Poppin'on!	14
秦时明月之百步飞剑	14
Oo，讲究	14
东风战	14
黑崎真咲	14
壕无人性	14
现成制品	14
未知的真相	14
藏剑山庄	14
忍部火美子	14
粟楠茜	14
Heart aid Cafeteria	14
捷克特娘	14
月灯	14
25岁的女高中生	14
王淳煜	14
画外灯	14
周刊VOCALOID & UTAU排行榜263·205	14
周刊VOCALOID中文排行榜467	14
志波空鹤	14
佐伯雏	14
挤眼	14
逆行天使	14
'Cause I'm a Liar	14
迪亚波罗大冒险	14
Silent Night Requiem	14
源鸦鸟	14
周刊Synthesizer V新曲榜·排行榜4	14
五十岚小五	14
Crimson Blooming	14
佳佳娘	14
莉莉传说	14
无罪本身便是罪过	14
Saga Arcade Rap	14
相崎utau	14
EMPRESS GAME	14
星尘之龙法杖	14
闲花白	14
我本来不想用这一招的	14
牧羊人之心:狂犬多米诺	14
泽井幸次	14
三千烛华夜	14
怒影赛波特	14
榊野木乃实	14
炎邪	14
F/A-18姬	14
Make up true	14
黑塔利亚:库格穆格尔	14
玉村玉绪	14
料理	14
见家长	14
萌王EX:刘秀	14
东京放课后召唤师:茨木	14
奈法莉安	14
Good Night(佐佐木李子)	14
吉野千鸟	14
大守八云	14
冰雨零	14
黑塔利亚:拉东尼亚	14
马克(灵笼)	14
流星龙	14
Tears of Hope	14
周刊VOCALOID & UTAU排行榜331·273	14
周刊VOCALOID & UTAU排行榜332·274	14
放生十万个地球	14
好热好热 无尽夏天 Love Summer!	14
阿力	14
第2次超级机器人大战	14
说书人	14
斯巴达克斯起义	14
KING SUPER LIVE 2015	14
右代宫楼座	14
阿修(宝可梦)	14
押水菜子	14
LoveLive!学园偶像祭/心系泰迪熊	14
水原五月	14
五色的Shooting Star!!!!!	14
东条华	14
陈超群	14
Goal To My SHIP	14
反恋主义同盟!	14
月姬辉夜	14
Oo很生气，后果很严重	14
绘濑真琴	14
御城计划:福冈城	14
十三块少年	14
周刊VOCALOID & UTAU排行榜404·346	14
城户丈	14
逆卷绫人	14
帕尼	14
天蛇太祖	14
冥王(神契)	14
纳克鲁斯	14
朝仓凛茉	14
八美肉	14
Suel	14
异界型 初音未来—Append	14
BanG Dream!少女乐团派对!翻唱曲合辑Vol.6	14
御城计划:热兰遮城	14
御城计划:奥伦治城	14
威尔逊不是歌手	14
光之街	14
花音	14
唐海音	14
异界型终极圆神	14
虚拟人	14
帝国时代:胸甲骑兵娘	14
小电视	14
新春型小龙女	14
化身	14
多多良瑠羽	14
第七位替身使者	14
七草泉美	14
次元盛典	14
圣战士玛丽贝尔	14
Anfang	14
约书亚·尤克历乌斯	14
噗璐米	14
凉凉(V家)	14
同级生(松伞)	14
GR@TITUDE	14
三国杀:陈到	14
艾斯特·加拉哈·阿诺兹	14
美少女花骑士:六月雪	14
咲耶	14
十六夜	14
花灯恋文	14
黄子华	14
空木言子	14
周刊VOCALOID & UTAU排行榜424·366	14
椎名杏子	14
音羽钥匙	14
Oo黑丧心病狂	14
佩特拉(绯弹的亚里亚)	14
堀野纱也加	14
小魔女DoReMi 搞笑剧场	14
雪村心夜	14
千年战争Aigis/紧急任务/莫邪の宝剣	14
Lonyan	14
毁灭世界的六人	14
雪中向日葵	14
钢铁之女利恩	14
授权操控	14
飞翔的骑士莉蒂	14
植物大战僵尸:缠绕水草娘	14
鹤来民子	14
向日花怪娘	14
风鸟院花月	14
一无二随	14
新春型伍&陆	14
Go Summer Girl	14
PERSONA5 ORIGINAL SOUNDTRACK	14
越过黑暗	14
风来之国	14
月上岚	14
黑暗森林(歌曲)	14
Truth.	14
梦与叶樱(越南语版)	14
安藤正臣	14
风色琴音	14
坂卷千鹤子	14
羡慕嫉妒恨	14
红石音乐	14
樱小路月咏	14
小泉同学	14
路克·诺托斯·格雷拉特	14
正反运势	14
热风海陆Bushiroad~灼热的咆哮~（Euro version）	14
臭鼬娘	14
天草四郎时贞(侍魂)	14
高井梓纱	14
二枚屋王悦	14
和青梅竹马未婚妻以恋人为目标的故事	14
PewDiePie	14
大贺太阳	14
波特卡斯·D·艾斯	14
Break the Prison	14
怪物之子	14
神姬PROJECT:阿耳忒弥斯	14
碧蓝航线/图鉴/维修(AR)	14
水音玲奈	14
VY2	14
奥赛尔	14
痞子学霸	14
“Ma”生存 - 活下来的是谁？	14
缪亚	14
玛格丽特(宝石研物语)	14
晴天掩饰雨	14
丝嘉丽·瓦伦泰	14
Eternal eternity	14
赛尔号第3季：光明的救赎	14
书写回忆	14
Secret of Metropolis	14
人间诗	14
危险人渣/工厦藏尸案	14
东京放课后召唤师:刑部	14
月色真美啊	14
纸嫁衣系列	14
Thomas Chestershire	14
兽娘	14
Pastel Tea Time	14
怪物学院（原版）	14
神狱塔 断罪玛丽	14
福禄猴娘	14
森野麒麟	14
剧场(黑榜社)	14
White Cosmos	14
退红列车	14
异界型 巴 麻美 制服	14
这次能否创造一个好国家	14
小笠原祥子	14
爱，死亡和机器人	14
Get lol! Get lol! SONG	14
早坂日和	14
莎弥拉	14
大鱼吃小鱼	14
三国杀:韩遂	14
Sentimental Crisis	14
魔界战记5	14
枯野瑛	14
九龙大众浪漫	14
姬神澪	14
生活困顿钱财散尽	14
喜羊羊与灰太狼之虎虎生威	14
JavaScript娘	14
蛋糕娘	14
Mr. Fixer	14
杜野真子	14
